file,word,ink,condition,pred_word,pred_ink,word_correct,ink_correct
purple_as_yellow_bg-softyellow_t06_s12_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t06_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t08_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t08_s08_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t08_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t08_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t08_s10_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t08_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t08_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t08_s12_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t08_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t10_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t10_s08_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t10_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t10_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t10_s10_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t10_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t10_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t10_s12_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t10_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t12_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t12_s08_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t12_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t12_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t12_s10_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t12_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t12_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t12_s12_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t12_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t14_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t14_s08_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t14_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t14_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t14_s10_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t14_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-softyellow_t14_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t14_s12_b10,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-softyellow_t14_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t06_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t06_s08_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t06_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t06_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t06_s10_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t06_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t06_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t06_s12_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t06_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t08_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t08_s08_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t08_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t08_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t08_s10_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t08_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t08_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t08_s12_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t08_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t10_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t10_s08_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t10_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t10_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t10_s10_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t10_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t10_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t10_s12_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t10_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t12_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t12_s08_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t12_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t12_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t12_s10_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t12_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t12_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t12_s12_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t12_s12_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t14_s08_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t14_s08_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t14_s08_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t14_s10_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t14_s10_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t14_s10_b12,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t14_s12_b08,purple,yellow,incongruent,orange,green,0,0
purple_as_yellow_bg-white_t14_s12_b10,purple,yellow,incongruent,pink,green,0,0
purple_as_yellow_bg-white_t14_s12_b12,purple,yellow,incongruent,pink,green,0,0
red_as_black_bg-beige_t06_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t06_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t08_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t10_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t12_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-beige_t14_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t06_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t08_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t10_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t12_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-mint_t14_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t06_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t08_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t10_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t12_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softgray_t14_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t06_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t08_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t10_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t12_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softpink_t14_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t06_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t08_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t10_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t12_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-softyellow_t14_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t06_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t08_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t10_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s08_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s10_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s10_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s10_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s12_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s12_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t12_s12_b12,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t14_s08_b08,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t14_s08_b10,red,black,incongruent,red,green,1,0
red_as_black_bg-white_t14_s08_b12,red,black,incongruent,red,green,1,0
